root_url,wget_url,target_ip,wget_url_size(KB),rtt(ms),bandwidth(Kbps)
https://www.iaai.com,https://www.iaai.com,45.60.241.124,178,1,60640
https://www.keledushu.com,https://www.keledushu.com/book/118028/,104.21.87.163,262,1,51920
https://www.fakt.pl,https://www.fakt.pl,13.249.39.84,243,0,20560
https://www.enikos.gr,https://www.enikos.gr,104.22.51.83,240,0,332800
https://allmovieshub.codes,https://allmovieshub.codes,172.67.183.160,129,1,280800
https://nettruyenww.com,https://nettruyenww.com,104.26.7.117,210,0,386400
https://toonkor436.com,https://toonkor436.com,172.67.168.220,6278,1,52160
https://newsdig.tbs.co.jp,https://newsdig.tbs.co.jp,163.49.35.137,104,177,976
https://videa.hu,https://videa.hu,46.107.16.55,223,173,3416
https://www.wolvden.com,https://www.wolvden.com/js/jquery-ui.min.js,51.81.185.183,247,61,10400
https://jizzberry.com,https://jizzberry.com,172.67.192.196,156,0,364000
https://store.playstation.com,https://store.playstation.com,184.27.5.189,479,0,627200
https://www.odatv.com,https://www.odatv.com,104.26.7.153,303,1,253600
https://firefaucet.win,https://firefaucet.win/static/js/materializ.min.js,172.67.75.144,163,1,100000
https://nld.com.vn,https://nld.com.vn,14.225.10.22,172,261,1712
https://gazetakrakowska.pl,https://gazetakrakowska.pl,104.18.0.107,662,1,36880
https://www.businesstoday.in,https://www.businesstoday.in,23.46.150.82,562,1,124800
https://travel.articlepost.net,https://travel.articlepost.net,172.67.137.178,406,1,73040
https://batotoo.com,https://batotoo.com/amsta/build/jss-btoto_v22.js%3F3efb172cf248b4560bf64b3792d513fa,172.67.142.136,132,1,12000
https://telugu.samayam.com,https://telugu.samayam.com,23.48.36.241,618,0,560000
https://www.birminghammail.co.uk,https://www.birminghammail.co.uk,13.32.208.4,1597,0,23760
https://www.matchendirect.fr,https://www.matchendirect.fr,23.201.31.179,368,0,19360
https://vcloud.lol,https://vcloud.lol/assets/style.css,172.67.213.7,160,1,410400
https://www.ayojakarta.com,https://www.ayojakarta.com,104.18.28.3,175,1,77440
https://www.pornpics.de,https://www.pornpics.de/tags/,213.174.142.9,333,0,278400
https://caronwhaley.com,https://caronwhaley.com,104.21.31.128,276,1,516799
https://www.fanatik.ro,https://www.fanatik.ro,207.244.74.236,474,1,228000
https://www.pornomineiro.com,https://www.pornomineiro.com/wp-content/themes/pornomineiro/img/logos/icone-porno-mineiro.svg,172.67.181.186,790,1,383200
https://www.vlr.gg,https://www.vlr.gg,172.104.213.34,175,6,64080
https://comick.io,https://comick.io,104.26.11.125,379,1,432000
https://kantotin.com,https://kantotin.com/wp-content/uploads/2024/07/PinayPuke-Logo.png,104.27.201.89,678,0,517600
https://www.rezultati.com,https://www.rezultati.com,188.92.44.104,139,103,3576
https://www.sanspo.com,https://www.sanspo.com,23.45.180.234,569,0,6648
https://ar.skokka.com,https://ar.skokka.com,172.64.147.57,130,1,96000
https://gali-result.in,https://gali-result.in/assets/img/whatsapp-person.png,104.26.14.13,269,1,489600
https://momon-ga.com,https://momon-ga.com/wp-content/themes/momonGA/images/home.jpg,104.21.235.95,285,1,76960
https://www.ruay.com,https://www.ruay.com/assets/images/12-ruay.jpg,172.67.187.95,714,0,446400
https://www.marksandspencer.com,https://www.marksandspencer.com,23.62.25.141,690,0,4944
https://www.gazeteduvar.com.tr,https://www.gazeteduvar.com.tr,104.26.1.20,157,1,470400
https://www.ruhr24.de,https://www.ruhr24.de,91.234.30.217,409,102,8112
https://anitaku.pe,https://anitaku.pe/home.html,104.26.10.184,197,1,13040
https://cxid.info,https://cxid.info/js/Chart.js,104.21.37.131,418,1,125600
https://avkuy.com,https://avkuy.com,104.21.81.25,147,0,171200
https://born2be.pl,https://born2be.pl,34.36.154.89,319,0,306400
https://faroutmagazine.co.uk,https://faroutmagazine.co.uk,104.22.78.97,697,1,321600
https://www.mercadolivre.com,https://www.mercadolivre.com,15.197.170.90,267,1,132000
https://pornhubs.video,https://pornhubs.video/porn-stars/,104.21.234.161,672,1,29360
https://partaitogel124.com,https://partaitogel124.com/assets/css/vendor/bootstrap/bootstrap.min.css,92.243.74.2,106,1,443200
https://www.cnnbrasil.com.br,https://www.cnnbrasil.com.br,192.0.66.182,271,1,10400
https://www.kia.com,https://www.kia.com/content/dam/kwcms/hk/en/images/showroom/ev9/KIA_EV9_Double_Win_website_20240408.mp4,34.160.200.251,4192,0,20720
https://manhuaus.com,https://manhuaus.com,172.67.213.34,146,1,9600
https://xaydungchinhsach.chinhphu.vn,https://xaydungchinhsach.chinhphu.vn/toan-van-quyet-dinh-phe-duyet-quy-hoach-tinh-binh-duong-119240805120723574.htm,123.30.53.15,151,231,1712
https://gamefaqs.gamespot.com,https://gamefaqs.gamespot.com/a/js/jquery_gf.20231101174645.js,146.75.28.194,391,0,263200
https://lms.kemkes.go.id,https://lms.kemkes.go.id,35.219.101.123,165,227,1592
https://www.donedeal.ie,https://www.donedeal.ie,172.67.27.188,443,1,52080
https://zbato.com,https://zbato.com/amsta/build/jss-btoto_v22.js%3F3efb172cf248b4560bf64b3792d513fa,104.21.14.81,132,0,12080
https://bustybus.com,https://bustybus.com,172.67.217.153,165,0,360000
https://glavcom.ua,https://glavcom.ua,104.22.1.55,224,1,15760
https://www.homecenter.com.co,https://www.homecenter.com.co,104.16.108.209,692,1,620000
https://www.soccervital.com,https://www.soccervital.com,172.67.215.44,104,0,11520
https://congthuong.vn,https://congthuong.vn,172.67.72.154,384,1,2824
https://futbollibre.futbol,https://futbollibre.futbol/css/bootstrap.css,172.67.150.171,137,0,226400
https://gs.yandex.com.tr,https://gs.yandex.com.tr,87.250.255.11,323,134,4280
https://kalam.sindonews.com,https://kalam.sindonews.com,104.18.14.156,146,0,418400
https://erothots.co,https://erothots.co,104.21.83.165,214,1,5440
https://mobi.ditnhau.cc,https://mobi.ditnhau.cc/theme/002/css/all.min.css,172.67.201.79,169,1,410400
https://getnews.jp,https://getnews.jp/archives/3547866,104.22.25.160,104,1,360000
https://tv.bigboss.tel,https://tv.bigboss.tel,51.38.156.199,107,107,4088
https://www.ticketmaster.com.mx,https://www.ticketmaster.com.mx,146.75.29.237,364,0,488800
https://alastonsuomi.com,https://alastonsuomi.com/js/prototype.js,185.107.44.87,123,90,5224
https://dashboard.twitch.tv,https://dashboard.twitch.tv,146.75.30.167,120,1,22640
https://www.maariv.co.il,https://www.maariv.co.il,104.20.202.23,297,1,124800
https://telex.hu,https://telex.hu,172.67.71.160,607,1,602400
https://remotedesktop.google.com,https://remotedesktop.google.com,142.251.167.139,435,1,105600
https://okxxx1.com,https://okxxx1.com,104.21.71.154,200,0,33120
https://www.gsp.ro,https://www.gsp.ro,104.26.5.123,365,1,12800
https://ko.aliexpress.com,https://ko.aliexpress.com,47.246.165.254,562,223,3768
https://npr-gstn.sg.drecom.jp,https://npr-gstn.sg.drecom.jp/stylesheets/ui_all.css,43.163.254.58,125,158,1904
https://xalabahia.com,https://xalabahia.com,172.67.168.18,152,0,13840
https://avidreaders.ru,https://avidreaders.ru,5.187.1.46,109,95,4592
https://sgxnifty.org,https://sgxnifty.org,104.21.92.127,223,1,10560
https://thaihubx.tv,https://thaihubx.tv/wp-content/uploads/2024/08/Screenshot-729.png,104.26.13.26,829,1,496800
https://www.tuttojuve.com,https://www.tuttojuve.com,94.23.65.47,123,82,5896
https://www.climatempo.com.br,https://www.climatempo.com.br,104.16.172.238,100,1,380800
https://www.gala.de,https://www.gala.de,104.96.220.11,303,0,780800
https://modilimitado.io,https://modilimitado.io,172.66.40.166,273,1,405600
https://magerta.ir,https://magerta.ir,31.216.62.170,529,201,4064
https://www.flashscore.pe,https://www.flashscore.pe,34.96.91.69,129,0,280800
https://www.transfermarkt.co.id,https://www.transfermarkt.co.id,3.167.37.2,202,1,5256
https://www.nettavisen.no,https://www.nettavisen.no,104.18.23.107,134,0,6376
https://8ballpool.com,https://8ballpool.com/spine-3.7/spine-player.js,99.86.229.44,533,0,15840
https://daryo.uz,https://daryo.uz,213.148.20.70,380,170,5792
https://www.sarhne.com,https://www.sarhne.com,104.26.3.224,185,0,116800
https://www.shuminoengei.jp,https://www.shuminoengei.jp,18.160.41.79,118,1,1920
https://www.musinsa.com,https://www.musinsa.com,18.160.18.99,179,0,2784
https://zeenews.india.com,https://zeenews.india.com,23.46.238.137,356,0,133600
https://www.redlights.be,https://www.redlights.be,34.107.190.89,288,0,14560
https://als.dfbocai.net,https://als.dfbocai.net,45.60.12.120,127,0,2680
https://anime-sama.fr,https://anime-sama.fr,104.26.0.17,191,0,16000
https://in.linkedin.com,https://in.linkedin.com,108.174.10.24,132,1,200000
https://kaliscan.io,https://kaliscan.io/app/manga/themes/mirror/assets/css/home.css,172.67.218.196,252,0,109600
https://www.rtbf.be,https://www.rtbf.be,146.75.29.63,885,0,757600
https://www.xxnx.kim,https://www.xxnx.kim/es/,31.133.223.71,100,85,4824
https://visitabudhabi.ae,https://visitabudhabi.ae,104.16.140.111,637,0,381600
https://deepai.org,https://deepai.org,52.85.151.75,166,0,403200
https://investidor10.com.br,https://investidor10.com.br,104.22.23.158,313,1,204800
https://m.fanfox.net,https://m.fanfox.net/manga/yuan_zun,104.21.48.63,180,0,20560
https://www.vijesti.me,https://www.vijesti.me,185.29.102.175,147,112,2616
https://clipdown.app,https://clipdown.app/imgs/instagram-private-t-2-1-min.jpg,104.26.10.169,100,0,397600
https://www.aposta.la,https://www.aposta.la,104.22.77.113,574,1,174400
https://www.hna.de,https://www.hna.de,91.234.171.66,520,102,10160
https://xn--pckua2a7gp15o89zb.com,https://xn--pckua2a7gp15o89zb.com,219.100.44.11,117,166,1312
https://www.eldestapeweb.com,https://www.eldestapeweb.com,172.67.74.216,510,1,113600
https://satta-king.in,https://satta-king.in/sai-baba.png,104.26.2.249,126,1,412800
https://nuvola.madisoft.it,https://nuvola.madisoft.it/css/application.min-5b712188.css,3.167.69.27,532,2,340800
https://web.centraldasapostas.net,https://web.centraldasapostas.net/static/js/2.4fa1c712.chunk.js,199.36.158.100,720,1,620800
https://www.jovencitas.gratis,https://www.jovencitas.gratis/wp-content/cache/autoptimize/js/autoptimize_e06471ab8646de2c3855482084beb51c.js,172.67.192.26,197,1,348000
https://futbol-11.com,https://futbol-11.com/js/chunk-vendors.91f7aa11.js,104.21.48.80,525,1,591200
https://www.defensacentral.com,https://www.defensacentral.com/images/2024/07/30/1722329133.webp,104.26.9.119,135,0,424800
https://app.galxe.com,https://app.galxe.com,34.149.3.84,297,0,4968
https://sellercentral.amazon.in,https://sellercentral.amazon.in,23.212.251.11,163,0,14560
https://www.hornbach.de,https://www.hornbach.de,146.75.29.91,362,1,5496
https://weather.yahoo.co.jp,https://weather.yahoo.co.jp,182.22.16.251,149,161,2464
https://my.gov.uz,https://my.gov.uz,194.93.25.248,211,181,3112
https://xxxbp.tv,https://xxxbp.tv,172.67.73.66,138,1,11760
https://carros.tucarro.com.co,https://carros.tucarro.com.co,3.167.56.79,938,1,635200
https://kuruma-news.jp,https://kuruma-news.jp,104.22.37.66,111,1,368000
https://sfbay.craigslist.org,https://sfbay.craigslist.org/search/ccc,208.82.237.130,192,2,138400
https://www.royalroad.com,https://www.royalroad.com,104.26.14.118,161,1,12400
https://www.heute.at,https://www.heute.at,104.18.23.117,1771,1,717600
https://delishkitchen.tv,https://delishkitchen.tv,3.167.112.20,481,1,26000
https://in.tradingview.com,https://in.tradingview.com,3.162.103.100,1329,0,512799
https://racing.hkjc.com,https://racing.hkjc.com/racing/information/Chinese/racing/Entries.aspx,23.217.116.241,178,0,8640
https://summonersky.com,https://summonersky.com/custom/font/fontawesome/css/all.min.css,172.67.139.140,169,1,140800
https://www.watch-movies.com.pk,https://www.watch-movies.com.pk,172.67.73.25,236,1,523200
https://booktoki340.com,https://booktoki340.com/tokinbtoki/573.gif%3F_%3D3cdd45ecb41a1e83a6f668d8c5936b0a,104.21.13.231,164,1,3384
https://doujin-freee.com,https://doujin-freee.com/wp-json/,172.67.75.187,256,1,3016
https://today.line.me,https://today.line.me/dist/a19cbeba/node_modules/commons.a19cbeba.js,23.62.25.72,262,0,94400
https://www.svenskdam.se,https://www.svenskdam.se,104.18.39.3,410,1,408000
https://manga-sehri.net,https://manga-sehri.net,104.21.22.158,174,0,11600
https://www.novosti.rs,https://www.novosti.rs,116.202.231.85,1010,100,15920
https://beeg.porn,https://beeg.porn,172.67.184.95,297,1,112000
https://m.pocketoption.com,https://m.pocketoption.com,185.104.210.34,335,0,9520
https://www.lider.cl,https://www.lider.cl/catalogo,104.18.10.129,177,1,113600
https://nl.m.wikipedia.org,https://nl.m.wikipedia.org,208.80.154.224,188,1,264000
https://prtimes.jp,https://prtimes.jp,151.101.65.55,297,1,700800
https://www.newsbeast.gr,https://www.newsbeast.gr,104.26.1.146,689,0,8240
https://bengali.news18.com,https://bengali.news18.com,23.47.24.74,1053,0,300000
https://sattamatkajico.com,https://sattamatkajico.com/panna/madhur-morning-chart-record.html,104.21.94.85,433,0,21120
https://uquiz.com,https://uquiz.com,172.67.70.180,144,1,234400
https://truyenyy.pro,https://truyenyy.pro,172.66.41.14,175,1,46240
https://xanimu.com,https://xanimu.com,104.26.12.57,152,1,213600
https://www.mcdonalds.com,https://www.mcdonalds.com,23.217.116.153,252,0,356800
https://accounts.google.com,https://accounts.google.com,142.251.111.84,928,1,210400
https://notube.lol,https://notube.lol/fr/blog,104.26.1.30,149,0,292000
https://roboguru.ruangguru.com,https://roboguru.ruangguru.com,172.67.22.129,253,1,302400
https://pharmeasy.in,https://pharmeasy.in,23.48.36.226,1108,0,135200
https://www.myupchar.com,https://www.myupchar.com,172.67.141.155,385,1,6480
https://ok.porn,https://ok.porn,172.67.165.112,187,1,70480
https://www.yashbharat.com,https://www.yashbharat.com,116.202.161.240,279,97,5552
https://manatoki460.net,https://manatoki460.net,172.67.142.101,113,0,9200
https://www.13.cl,https://www.13.cl/concursos,146.75.30.137,212,1,533600
https://www.max.com,https://www.max.com,23.217.116.242,1870,0,59600
https://news.abplive.com,https://news.abplive.com,23.218.218.184,730,0,337600
https://matchtv.ru,https://matchtv.ru,95.181.181.140,384,121,5928
https://wiadomosci.gazeta.pl,https://wiadomosci.gazeta.pl,80.252.0.132,274,112,4008
https://vi.m.wikipedia.org,https://vi.m.wikipedia.org,208.80.154.224,141,1,166400
https://www.gays-cruising.com,https://www.gays-cruising.com/en/spain,172.67.159.75,5404,1,50320
https://ketqua02.net,https://ketqua02.net/xo-so,172.67.191.56,119,1,115200
https://studygovtjob.in,https://studygovtjob.in,104.21.13.198,223,0,4832
https://www.goodreturns.in,https://www.goodreturns.in,172.64.148.186,543,1,360000
https://www.drishtiias.com,https://www.drishtiias.com,172.67.75.51,154,1,205600
https://www.racingpost.com,https://www.racingpost.com,146.75.29.181,939,0,322400
https://www.xnxx-ru.com,https://www.xnxx-ru.com,172.64.145.104,112,0,7184
https://www.oolveri.com,https://www.oolveri.com,104.27.202.89,161,0,368000
https://hentaihaven.xxx,https://hentaihaven.xxx,104.26.8.94,228,1,233600
https://www.europapress.es,https://www.europapress.es,143.244.35.226,259,28,16720
https://m.showroomprive.com,https://m.showroomprive.com/ruxitagentjs_ICA7NVfghqrtux_10295240705110949.js,159.60.136.65,239,1,7968
https://keirin.jp,https://keirin.jp/pc/static/js/common/jquery-1.11.3.js,3.167.99.5,277,1,5160
https://vonaoca.com.br,https://vonaoca.com.br,104.21.49.127,185,1,236800
https://www.hyundaiusa.com,https://www.hyundaiusa.com,34.107.166.244,128,0,205600
https://www.jappy.com,https://www.jappy.com/js/450/pb.js,212.46.61.130,182,90,7784
https://komikcast.cz,https://komikcast.cz,104.21.39.162,123,1,504000
https://myhentaigallery.com,https://myhentaigallery.com,172.67.37.153,216,0,23600
https://www.kiabi.com,https://www.kiabi.com,146.75.29.91,375,1,105600
https://fuckmoral.com,https://fuckmoral.com,172.67.178.60,468,0,192800
https://m.thethao247.vn,https://m.thethao247.vn,104.22.1.93,190,0,402400
https://m.autogidas.lt,https://m.autogidas.lt/auto-forumas/,104.26.9.67,172,1,175200
https://www.oppo.com,https://www.oppo.com,23.34.240.162,301,0,7312
https://www.amazon.pl,https://www.amazon.pl,3.162.125.117,252,1,7392
https://amp.focus.de,https://amp.focus.de,104.112.235.107,246,0,611200
https://expressbydgoski.pl,https://expressbydgoski.pl,104.18.27.15,600,0,42640
https://dto.to,https://dto.to/amsta/build/jss-btoto_v22.js%3F3efb172cf248b4560bf64b3792d513fa,172.67.182.149,132,1,12720
https://convocatoriasmexico.com,https://convocatoriasmexico.com,104.21.75.210,400,1,491200
https://www.ojogo.pt,https://www.ojogo.pt/css/home.css%3Fid%3D1f69535deb8038fe0d4856afc54129aa,104.26.15.51,139,1,467200
https://www.ndr.de,https://www.ndr.de,2.21.223.56,177,78,5432
https://yandex.eu,https://yandex.eu,77.88.55.88,317,130,4072
https://pokemondb.net,https://pokemondb.net/evolution,172.66.40.165,614,1,164800
https://progoroduhta.ru,https://progoroduhta.ru,5.188.131.51,547,128,8240
https://www.unilad.com,https://www.unilad.com,172.64.147.159,185,0,423200
https://www.vanitatis.elconfidencial.com,https://www.vanitatis.elconfidencial.com,143.244.35.226,182,28,14080
https://www.hitta.se,https://www.hitta.se/_next/static/chunks/main-a87ebe4321804c73.js,18.67.65.56,113,0,538400
https://www.turf-fr.com,https://www.turf-fr.com,194.146.226.159,371,79,11760
http://xit.az,http://xit.az/love/css/icomoon/style.css,146.59.87.1,270,107,4960
https://indianewztoday.com,https://indianewztoday.com,172.67.170.36,101,0,408800
https://dnevnik.hr,https://dnevnik.hr,104.20.52.207,178,1,14000
https://leerolymp.com,https://leerolymp.com,104.21.73.14,215,0,464800
https://www.starhit.ru,https://www.starhit.ru,195.226.222.196,576,194,6152
https://cash.sp-upi.com,https://cash.sp-upi.com/js/chunk-vendors.d0c55059.js,13.32.151.56,158,1,2296
https://tr.m.wikipedia.org,https://tr.m.wikipedia.org,208.80.154.224,186,1,259200
https://www.lightnovelworld.co,https://www.lightnovelworld.co/home,172.67.164.32,137,1,84800
https://www.finya.de,https://www.finya.de/assets/static/c9c3800fb1ba635cc917e0af74331055/client-login-form.js,104.22.8.122,654,0,18400
https://www.webteb.com,https://www.webteb.com,172.66.42.242,382,1,426400
https://tn.com.ar,https://tn.com.ar,23.46.150.73,690,1,10880
https://www.autoevolution.com,https://www.autoevolution.com,104.22.39.242,159,0,56320
https://www.zeturf.com,https://www.zeturf.com,185.94.140.90,332,1,920
https://cloud.google.com,https://cloud.google.com,172.253.122.113,1603,1,176000
https://getadblock.com,https://getadblock.com/images/updateAssets/rocket_illustration.svg,104.22.43.139,183,0,193600
https://he.m.wikipedia.org,https://he.m.wikipedia.org,208.80.154.224,276,1,249600
https://best.aliexpress.com,https://best.aliexpress.com,23.9.171.48,297,1,92000
https://tr.pinterest.com,https://tr.pinterest.com,146.75.28.84,399,1,80800
https://www.webnovel.com,https://www.webnovel.com,18.165.98.64,122,1,252000
https://r.gnavi.co.jp,https://r.gnavi.co.jp,151.101.193.91,618,0,3080
https://www.watchlakorn.in,https://www.watchlakorn.in/login.html,104.21.50.232,323,1,28000
https://www.karlsruhe-insider.de,https://www.karlsruhe-insider.de,104.26.15.148,436,0,33760
https://wpolityce.pl,https://wpolityce.pl,104.18.106.114,240,1,18240
https://www.seiska.fi,https://www.seiska.fi,172.64.154.12,287,0,92800
https://www.klix.ba,https://www.klix.ba,104.22.10.161,361,0,184000
https://www.cuisineaz.com,https://www.cuisineaz.com,89.248.208.228,208,78,5856
https://www.sorrisi.com,https://www.sorrisi.com,23.9.173.51,146,1,32880
https://doramru.org,https://doramru.org,104.21.66.74,109,1,3224
https://goal3.co,https://goal3.co,172.67.73.174,294,1,508000
https://www.timesnowhindi.com,https://www.timesnowhindi.com,23.222.79.219,815,0,51040
https://www.theyarehuge.com,https://www.theyarehuge.com,172.67.68.220,113,1,411200
https://www.plovdiv24.bg,https://www.plovdiv24.bg,185.239.124.50,130,118,4384
https://www.pw.live,https://www.pw.live,108.138.85.64,205,1,2968
https://infinix.servicewebly.com,https://infinix.servicewebly.com/static3/js/vendor.79c667a74f6daf8cb71a.js,108.138.85.40,348,0,585600
https://www.kmart.com.au,https://www.kmart.com.au,45.60.73.43,1202,0,149600
https://mangatoto.org,https://mangatoto.org/amsta/build/jss-btoto_v22.js%3F3efb172cf248b4560bf64b3792d513fa,172.67.147.18,132,0,12000
https://limo.media,https://limo.media/list/tags,202.238.151.83,866,172,2152
https://nubank.com.br,https://nubank.com.br,3.167.56.4,1188,0,666400
https://ndmais.com.br,https://ndmais.com.br,34.49.111.187,230,1,4016
https://sarapbabe.com,https://sarapbabe.com/sitemap.xml,172.67.221.216,1442,0,7384
https://sixd.6dngine.com,https://sixd.6dngine.com/assets/js/jquery-ui-1.8.18.custom.min.js,172.67.151.115,205,1,466400
https://www.keralalotteries.net,https://www.keralalotteries.net,172.253.115.121,139,1,225600
https://xn--42c6baga2dd6da0eti2a8e8a.com,https://xn--42c6baga2dd6da0eti2a8e8a.com,104.21.52.177,117,1,8400
https://bn.m.wikipedia.org,https://bn.m.wikipedia.org,208.80.154.224,210,1,264000
https://es.investing.com,https://es.investing.com,104.18.32.151,1284,1,124800
https://www.cpbl.com.tw,https://www.cpbl.com.tw,168.95.245.3,343,73,8560
https://bungko.desa.id,https://bungko.desa.id,172.67.172.250,215,0,3448
https://www.homedepot.com.mx,https://www.homedepot.com.mx,96.6.42.161,543,1,79120
https://www.pagina12.com.ar,https://www.pagina12.com.ar,104.22.70.126,526,1,189600
https://es.wikipedia.org,https://es.wikipedia.org,208.80.154.224,116,1,266400
https://br.ign.com,https://br.ign.com,23.46.239.43,221,0,62960
https://newmanager.cityheaven.net,https://newmanager.cityheaven.net/js/jquery/jquery-1.4.1.js,174.35.115.181,156,1,19040
https://m.apkpure.com,https://m.apkpure.com,104.22.5.119,245,0,14480
https://xn--3-5wfa5cxan3i1bd1ood.com,https://xn--3-5wfa5cxan3i1bd1ood.com,172.67.214.105,169,2,43520
https://www.intimissimi.com,https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-us-Site/-/en_US/v1722642016815/js/vendor.min.js,104.19.233.88,299,0,28560
https://www.europe1.fr,https://www.europe1.fr,3.162.103.129,516,1,2800
https://booth.pm,https://booth.pm,104.18.37.180,171,0,3968
https://popbrapronto.com,https://popbrapronto.com,154.41.250.49,109,56,5736
https://www.elnacional.cat,https://www.elnacional.cat,104.18.9.104,426,1,307200
https://www.getrushapp.com,https://www.getrushapp.com,34.120.219.126,138,0,2320
https://www.veikkaus.fi,https://www.veikkaus.fi,3.162.103.43,166,1,2416
https://www.coolmathgames.com,https://www.coolmathgames.com,104.18.36.160,336,1,449600
https://history.paypal.com,https://history.paypal.com,146.75.29.21,227,0,12880
https://ccc.eu,https://ccc.eu/start_page/assets/js/secureAnonymousFramework.js,104.18.145.33,148,0,489600
https://create.roblox.com,https://create.roblox.com/b07a6d3aed5d648281e8471ed9c94149aac51e29/_next/static/chunks/framework-07acf93033623a0a.js,99.84.208.49,137,0,327200
https://note.com,https://note.com,13.32.151.17,110,1,420000
https://upmusics.com,https://upmusics.com,88.198.87.74,152,99,4064
https://sports.ndtv.com,https://sports.ndtv.com,23.208.33.174,943,4,188000
https://japanesebeauties.one,https://japanesebeauties.one,104.27.207.92,188,1,183200
https://sellercentral.amazon.co.uk,https://sellercentral.amazon.co.uk,23.34.240.160,165,0,19680
https://zhidao.baidu.com,https://zhidao.baidu.com/metis/team/decision%3Ffr%3Ddaohang,180.76.11.175,127,214,1552
https://www.xnxx20.com,https://www.xnxx20.com,104.18.40.121,107,0,7600
https://en.softonic.com,https://en.softonic.com,146.75.29.91,451,0,266400
https://hometogel130.com,https://hometogel130.com,92.243.74.2,103,0,20960
https://warszawawpigulce.pl,https://warszawawpigulce.pl/feed/,159.69.101.155,99,98,3960
https://www.noticiasaominuto.com,https://www.noticiasaominuto.com,185.31.158.234,316,87,9360
https://www.telecinco.es,https://www.telecinco.es,23.9.157.243,1074,0,120800
https://www.zakon.kz,https://www.zakon.kz,89.218.51.17,280,235,3176
https://watchhentai.net,https://watchhentai.net,104.21.37.208,138,1,434400
https://video.fc2.com,https://video.fc2.com,199.48.208.14,317,88,8720
https://www.metoffice.gov.uk,https://www.metoffice.gov.uk/webfiles/1722336077601/css/compiled/base.css,23.204.198.144,114,1,587200
https://www.transfermarkt.com,https://www.transfermarkt.com,18.67.65.29,283,1,3176
https://www.learncbse.in,https://www.learncbse.in,172.67.71.63,182,1,23680
https://www.kurashiru.com,https://www.kurashiru.com,99.84.108.99,178,1,1272
https://m.dafiti.com.br,https://m.dafiti.com.br,179.191.175.69,212,27,19200
https://www.startech.com.bd,https://www.startech.com.bd,104.26.10.251,430,1,93600
https://trumtruyen.vn,https://trumtruyen.vn,172.67.181.217,131,1,3608
https://www.boafoda.com,https://www.boafoda.com,104.18.4.72,337,1,422400
https://www.transfermarkt.es,https://www.transfermarkt.es,13.32.208.28,302,0,6632
https://www.eatingwell.com,https://www.eatingwell.com,146.75.30.137,254,1,50640
https://www.gossip-tv.gr,https://www.gossip-tv.gr,104.96.221.72,279,0,480800
https://jovenesconstruyendoelfuturo.stps.gob.mx,https://jovenesconstruyendoelfuturo.stps.gob.mx/publico/imgs/ELE_15.png,35.201.73.119,116,0,308000
https://m.tnaflix.com,https://m.tnaflix.com,38.75.137.8,156,64,6472
https://news.mynavi.jp,https://news.mynavi.jp,146.75.31.52,302,0,621600
https://privacy.mi.com,https://privacy.mi.com/secfe--privacy-markdown-fe/static/jquery.min.js,104.96.221.73,103,0,680000
https://multi.xnxx.com,https://multi.xnxx.com,69.55.53.11,330,98,9040
https://sudoku.com,https://sudoku.com,172.64.155.89,123,1,54640
https://www.biglots.com,https://www.biglots.com,23.212.149.15,234,1,19520
https://www.ambito.com,https://www.ambito.com,104.18.15.5,350,1,137600
https://baseball.sports.smt.docomo.ne.jp,https://baseball.sports.smt.docomo.ne.jp,146.75.30.132,138,0,2296
https://moviesmod.fit,https://moviesmod.fit,104.21.78.238,103,0,75280
https://m.aksam.com.tr,https://m.aksam.com.tr,104.26.4.208,316,1,5856
https://www.meteored.cl,https://www.meteored.cl,104.18.255.116,150,1,66640
https://www.qyxgame.com,https://www.qyxgame.com,3.167.99.97,525,1,483200
https://protogel126.com,https://protogel126.com/assets/css/vendor/bootstrap/bootstrap.min.css,92.243.74.2,106,1,448000
https://m.wfxs.tw,https://m.wfxs.tw/image/tui02.png,104.26.1.238,296,0,5448
https://gazetawroclawska.pl,https://gazetawroclawska.pl,104.18.23.3,697,0,49200
https://www.kto.com,https://www.kto.com,172.67.26.145,172,1,138400
https://rus2.trahkino.pro,https://rus2.trahkino.pro,172.67.205.73,234,1,19440
https://event.rakuten.co.jp,https://event.rakuten.co.jp/food/season/summer/meat/,23.50.228.236,114,0,47040
https://lookerstudio.google.com,https://lookerstudio.google.com/data,172.253.62.101,634,1,25760
https://toonkor436.com,https://toonkor436.com,104.21.27.33,6283,0,51440
https://www.doujin-y.com,https://www.doujin-y.com,104.26.9.139,204,1,124000
https://www.transfermarkt.de,https://www.transfermarkt.de,3.167.69.63,364,1,7040
https://xxxvideo.best,https://xxxvideo.best,62.122.173.27,181,87,8160
https://amp.resultadofacil.com.br,https://amp.resultadofacil.com.br/resultado-do-jogo-do-bicho/PE,170.82.173.30,237,27,8080
https://dollartub.com,https://dollartub.com/dashboard/assets/images/paytub-logo.png,104.26.13.185,128,1,76960
https://goal3.co,https://goal3.co,104.26.14.148,295,0,556800
https://www.flashscore.com.ve,https://www.flashscore.com.ve,34.96.91.69,125,0,88800
https://ddd-smart.net,https://ddd-smart.net,104.21.21.165,190,1,8480
https://love4porn.com,https://love4porn.com,172.67.73.203,134,0,252800
