Type Time Length DataLength Raw_Seq/Ack
ack 13:20:07.900980 60 0 0
seq 13:20:07.901550 60 0 1796966464
ack 13:20:08.031698 52 0 1796966465
ack 13:20:08.031728 208 156 1796966465
seq 13:20:08.032165 52 0 1796966465
seq 13:20:08.032325 1500 1448 1796966465
seq 13:20:08.032328 1500 1448 1796967913
seq 13:20:08.032331 1500 1448 1796969361
seq 13:20:08.032332 1500 1448 1796970809
seq 13:20:08.032333 1500 1448 1796972257
seq 13:20:08.032371 1500 1448 1796973705
seq 13:20:08.032374 1500 1448 1796975153
seq 13:20:08.032375 1500 1448 1796976601
seq 13:20:08.032376 1500 1448 1796978049
seq 13:20:08.032380 1500 1448 1796979497
ack 13:20:08.163259 52 0 1796967913
ack 13:20:08.164367 52 0 1796969361
seq 13:20:08.164797 1500 1448 1796980945
seq 13:20:08.164804 1500 1448 1796982393
seq 13:20:08.164807 1500 1448 1796983841
seq 13:20:08.164808 1500 1448 1796985289
ack 13:20:08.165457 52 0 1796970809
seq 13:20:08.165862 1500 1448 1796986737
seq 13:20:08.165865 1500 1448 1796988185
ack 13:20:08.167554 52 0 1796972257
seq 13:20:08.167927 1500 1448 1796989633
seq 13:20:08.167932 1500 1448 1796991081
ack 13:20:08.168637 52 0 1796973705
seq 13:20:08.168980 1500 1448 1796992529
seq 13:20:08.168984 1500 1448 1796993977
ack 13:20:08.169725 52 0 1796975153
seq 13:20:08.170110 1500 1448 1796995425
seq 13:20:08.170113 1500 1448 1796996873
ack 13:20:08.171811 52 0 1796976601
seq 13:20:08.172162 1500 1448 1796998321
seq 13:20:08.172206 1500 1448 1796999769
ack 13:20:08.172898 52 0 1796978049
seq 13:20:08.173296 1500 1448 1797001217
seq 13:20:08.173299 1500 1448 1797002665
ack 13:20:08.173986 52 0 1796979497
seq 13:20:08.174370 1500 1448 1797004113
seq 13:20:08.174373 1500 1448 1797005561
ack 13:20:08.176067 52 0 1796980945
seq 13:20:08.176424 1500 1448 1797007009
seq 13:20:08.176427 1500 1448 1797008457
ack 13:20:08.293957 52 0 1796982393
seq 13:20:08.294449 1500 1448 1797009905
seq 13:20:08.294457 1500 1448 1797011353
ack 13:20:08.296076 52 0 1796983841
ack 13:20:08.296092 52 0 1796985289
seq 13:20:08.296491 1500 1448 1797012801
seq 13:20:08.296494 1500 1448 1797014249
seq 13:20:08.296496 1500 1448 1797015697
seq 13:20:08.296497 1500 1448 1797017145
ack 13:20:08.297166 52 0 1796986737
seq 13:20:08.297528 1500 1448 1797018593
seq 13:20:08.297531 1500 1448 1797020041
ack 13:20:08.299251 52 0 1796988185
seq 13:20:08.299593 1500 1448 1797021489
seq 13:20:08.299646 1500 1448 1797022937
ack 13:20:08.300334 52 0 1796989633
seq 13:20:08.300742 1500 1448 1797024385
seq 13:20:08.300744 1500 1448 1797025833
ack 13:20:08.301411 52 0 1796991081
seq 13:20:08.301821 1500 1448 1797027281
seq 13:20:08.301823 1500 1448 1797028729
ack 13:20:08.303494 52 0 1796992529
seq 13:20:08.303858 1500 1448 1797030177
seq 13:20:08.303860 1500 1448 1797031625
ack 13:20:08.304576 52 0 1796993977
seq 13:20:08.304966 1500 1448 1797033073
seq 13:20:08.304968 1500 1448 1797034521
ack 13:20:08.305648 52 0 1796995425
seq 13:20:08.306019 1500 1448 1797035969
seq 13:20:08.306021 1500 1448 1797037417
ack 13:20:08.307726 52 0 1796996873
seq 13:20:08.308077 1500 1448 1797038865
seq 13:20:08.308093 1500 1448 1797040313
ack 13:20:08.308802 52 0 1796998321
seq 13:20:08.309192 1500 1448 1797041761
seq 13:20:08.309201 1500 1448 1797043209
ack 13:20:08.309876 52 0 1796999769
seq 13:20:08.310222 1500 1448 1797044657
seq 13:20:08.310227 1500 1448 1797046105
ack 13:20:08.311950 52 0 1797001217
seq 13:20:08.312277 1500 1448 1797047553
seq 13:20:08.312282 1500 1448 1797049001
ack 13:20:08.313031 52 0 1797002665
ack 13:20:08.313040 52 0 1797004113
seq 13:20:08.313381 1500 1448 1797050449
seq 13:20:08.313385 1500 1448 1797051897
seq 13:20:08.313456 1500 1448 1797053345
seq 13:20:08.313480 1500 1448 1797054793
ack 13:20:08.314107 52 0 1797005561
seq 13:20:08.314469 1500 1448 1797056241
seq 13:20:08.314503 1500 1448 1797057689
ack 13:20:08.316179 52 0 1797007009
seq 13:20:08.316552 1500 1448 1797059137
seq 13:20:08.316557 1500 1448 1797060585
ack 13:20:08.317252 52 0 1797008457
seq 13:20:08.317635 1500 1448 1797062033
seq 13:20:08.317640 1500 1448 1797063481
ack 13:20:08.318322 52 0 1797009905
seq 13:20:08.318684 1500 1448 1797064929
seq 13:20:08.318730 1500 1448 1797066377
ack 13:20:08.424853 52 0 1797011353
seq 13:20:08.425319 1500 1448 1797067825
seq 13:20:08.425326 1500 1448 1797069273
ack 13:20:08.425957 52 0 1797012801
seq 13:20:08.426436 1500 1448 1797070721
seq 13:20:08.426440 1500 1448 1797072169
ack 13:20:08.427034 52 0 1797014249
seq 13:20:08.427404 1500 1448 1797073617
seq 13:20:08.427408 1500 1448 1797075065
ack 13:20:08.428110 52 0 1797015697
seq 13:20:08.428450 1500 1448 1797076513
seq 13:20:08.428453 1500 1448 1797077961
ack 13:20:08.429194 52 0 1797017145
seq 13:20:08.429556 1500 1448 1797079409
seq 13:20:08.429559 1500 1448 1797080857
ack 13:20:08.430330 52 0 1797018593
seq 13:20:08.430747 1500 1448 1797082305
ack 13:20:08.432420 52 0 1797020041
seq 13:20:08.432796 1500 1448 1797083753
ack 13:20:08.433509 52 0 1797021489
seq 13:20:08.433890 1500 1448 1797085201
ack 13:20:08.434593 52 0 1797022937
seq 13:20:08.434926 1500 1448 1797086649
ack 13:20:08.435685 52 0 1797024385
seq 13:20:08.436042 1500 1448 1797088097
ack 13:20:08.437773 52 0 1797025833
seq 13:20:08.438162 1500 1448 1797089545
ack 13:20:08.438865 52 0 1797027281
seq 13:20:08.439324 1500 1448 1797090993
ack 13:20:08.439946 52 0 1797028729
seq 13:20:08.440296 1500 1448 1797092441
ack 13:20:08.442030 52 0 1797030177
ack 13:20:08.442041 52 0 1797031625
seq 13:20:08.442370 1500 1448 1797093889
ack 13:20:08.443132 52 0 1797033073
seq 13:20:08.443489 1500 1448 1797095337
seq 13:20:08.443547 1500 1448 1797096785
ack 13:20:08.444233 52 0 1797034521
seq 13:20:08.444637 1500 1448 1797098233
ack 13:20:08.446330 52 0 1797035969
seq 13:20:08.446705 1500 1448 1797099681
ack 13:20:08.447420 52 0 1797037417
seq 13:20:08.447791 1500 1448 1797101129
ack 13:20:08.448514 52 0 1797038865
seq 13:20:08.448872 1500 1448 1797102577
ack 13:20:08.450606 52 0 1797040313
seq 13:20:08.450960 1500 1448 1797104025
ack 13:20:08.451692 52 0 1797041761
seq 13:20:08.452083 1500 1448 1797105473
ack 13:20:08.452779 52 0 1797043209
seq 13:20:08.453149 1500 1448 1797106921
ack 13:20:08.454865 52 0 1797044657
seq 13:20:08.455323 1500 1448 1797108369
ack 13:20:08.455950 52 0 1797046105
seq 13:20:08.456321 1500 1448 1797109817
ack 13:20:08.457044 52 0 1797047553
ack 13:20:08.457056 52 0 1797049001
seq 13:20:08.457452 1500 1448 1797111265
ack 13:20:08.459140 52 0 1797050449
seq 13:20:08.459520 1500 1448 1797112713
seq 13:20:08.459524 1500 1448 1797114161
ack 13:20:08.460228 52 0 1797051897
seq 13:20:08.460556 1500 1448 1797115609
ack 13:20:08.461352 52 0 1797053345
seq 13:20:08.461751 1500 1448 1797117057
ack 13:20:08.463441 52 0 1797054793
seq 13:20:08.463832 1500 1448 1797118505
ack 13:20:08.464529 52 0 1797056241
seq 13:20:08.464899 1500 1448 1797119953
ack 13:20:08.465617 52 0 1797057689
seq 13:20:08.465986 1500 1448 1797121401
ack 13:20:08.466703 52 0 1797059137
seq 13:20:08.467134 1500 1448 1797122849
ack 13:20:08.468789 52 0 1797060585
seq 13:20:08.469137 1500 1448 1797124297
ack 13:20:08.469878 52 0 1797062033
seq 13:20:08.470271 1500 1448 1797125745
ack 13:20:08.470964 52 0 1797063481
seq 13:20:08.471406 1500 1448 1797127193
ack 13:20:08.473052 52 0 1797064929
ack 13:20:08.473063 52 0 1797066377
seq 13:20:08.473372 1500 1448 1797128641
ack 13:20:08.474139 52 0 1797067825
seq 13:20:08.474500 1500 1448 1797130089
seq 13:20:08.474504 1500 1448 1797131537
ack 13:20:08.555648 52 0 1797069273
seq 13:20:08.556009 1500 1448 1797132985
ack 13:20:08.556737 52 0 1797070721
seq 13:20:08.557085 1500 1448 1797134433
ack 13:20:08.557810 52 0 1797072169
seq 13:20:08.558160 1500 1448 1797135881
ack 13:20:08.559890 52 0 1797073617
seq 13:20:08.560274 1500 1448 1797137329
ack 13:20:08.560968 52 0 1797075065
seq 13:20:08.561356 1500 1448 1797138777
ack 13:20:08.562057 52 0 1797076513
ack 13:20:08.562071 52 0 1797077961
seq 13:20:08.562417 1500 1448 1797140225
ack 13:20:08.564146 52 0 1797079409
seq 13:20:08.564540 1500 1448 1797141673
seq 13:20:08.564545 1500 1448 1797143121
ack 13:20:08.565224 52 0 1797080857
seq 13:20:08.565585 1500 1448 1797144569
ack 13:20:08.566329 52 0 1797082305
seq 13:20:08.566692 1500 1448 1797146017
ack 13:20:08.568412 52 0 1797083753
seq 13:20:08.568789 1500 1448 1797147465
ack 13:20:08.569485 52 0 1797085201
seq 13:20:08.569840 1500 1448 1797148913
ack 13:20:08.570563 52 0 1797086649
seq 13:20:08.570957 1500 1448 1797150361
ack 13:20:08.572638 52 0 1797088097
seq 13:20:08.572972 1500 1448 1797151809
ack 13:20:08.573709 52 0 1797089545
seq 13:20:08.574079 1500 1448 1797153257
ack 13:20:08.574781 52 0 1797090993
seq 13:20:08.575167 1500 1448 1797154705
ack 13:20:08.575852 52 0 1797092441
seq 13:20:08.576234 1500 1448 1797156153
ack 13:20:08.577930 52 0 1797093889
seq 13:20:08.578318 1500 1448 1797157601
ack 13:20:08.579006 52 0 1797095337
ack 13:20:08.579013 52 0 1797096785
seq 13:20:08.579377 1500 1448 1797159049
ack 13:20:08.581091 52 0 1797098233
seq 13:20:08.581771 1500 1448 1797160497
seq 13:20:08.581774 1500 1448 1797161945
ack 13:20:08.582166 52 0 1797099681
ack 13:20:08.583242 52 0 1797101129
seq 13:20:08.583632 1500 1448 1797163393
seq 13:20:08.583634 1500 1448 1797164841
ack 13:20:08.585324 52 0 1797102577
seq 13:20:08.585697 1500 1448 1797166289
ack 13:20:08.586398 52 0 1797104025
seq 13:20:08.586854 1500 1448 1797167737
ack 13:20:08.587469 52 0 1797105473
seq 13:20:08.587827 1500 1448 1797169185
ack 13:20:08.589548 52 0 1797106921
seq 13:20:08.589925 1500 1448 1797170633
ack 13:20:08.590621 52 0 1797108369
seq 13:20:08.590962 1500 1448 1797172081
ack 13:20:08.591695 52 0 1797109817
seq 13:20:08.592072 1500 1448 1797173529
ack 13:20:08.592768 52 0 1797111265
seq 13:20:08.593138 1500 1448 1797174977
ack 13:20:08.594851 52 0 1797112713
seq 13:20:08.595252 1500 1448 1797176425
ack 13:20:08.595931 52 0 1797114161
seq 13:20:08.596246 1500 1448 1797177873
ack 13:20:08.597010 52 0 1797115609
seq 13:20:08.597369 1500 1448 1797179321
ack 13:20:08.598091 52 0 1797117057
seq 13:20:08.598465 1500 1448 1797180769
ack 13:20:08.599166 52 0 1797118505
seq 13:20:08.599550 1500 1448 1797182217
ack 13:20:08.600237 52 0 1797119953
seq 13:20:08.600645 1500 1448 1797183665
ack 13:20:08.602332 52 0 1797121401
seq 13:20:08.602671 1500 1448 1797185113
ack 13:20:08.603410 52 0 1797122849
seq 13:20:08.603808 1500 1448 1797186561
ack 13:20:08.604483 52 0 1797124297
seq 13:20:08.604832 1500 1448 1797188009
ack 13:20:08.606558 52 0 1797125745
seq 13:20:08.606915 1500 1448 1797189457
ack 13:20:08.607629 52 0 1797127193
seq 13:20:08.608041 1500 1448 1797190905
ack 13:20:08.608699 52 0 1797128641
seq 13:20:08.609050 1500 1448 1797192353
ack 13:20:08.609770 52 0 1797130089
seq 13:20:08.610106 1500 1448 1797193801
ack 13:20:08.611853 52 0 1797131537
seq 13:20:08.612190 1500 1448 1797195249
ack 13:20:08.612934 52 0 1797132985
seq 13:20:08.613297 1500 1448 1797196697
seq 13:20:08.613299 1500 1448 1797198145
ack 13:20:08.685096 52 0 1797134433
seq 13:20:08.685552 1500 1448 1797199593
ack 13:20:08.687195 52 0 1797135881
seq 13:20:08.687570 1500 1448 1797201041
ack 13:20:08.688276 52 0 1797137329
seq 13:20:08.688667 1500 1448 1797202489
ack 13:20:08.690352 52 0 1797138777
seq 13:20:08.690673 1500 1448 1797203937
ack 13:20:08.691425 52 0 1797140225
seq 13:20:08.691786 1500 1448 1797205385
ack 13:20:08.692504 52 0 1797141673
seq 13:20:08.692866 1500 1448 1797206833
ack 13:20:08.694594 52 0 1797143121
seq 13:20:08.694951 1500 1448 1797208281
ack 13:20:08.695678 52 0 1797144569
seq 13:20:08.696011 1500 1448 1797209729
ack 13:20:08.696760 52 0 1797146017
seq 13:20:08.697086 1500 1448 1797211177
ack 13:20:08.698843 52 0 1797147465
seq 13:20:08.699192 1500 1448 1797212625
ack 13:20:08.699915 52 0 1797148913
seq 13:20:08.700272 1500 1448 1797214073
ack 13:20:08.700987 52 0 1797150361
seq 13:20:08.701379 1500 1448 1797215521
ack 13:20:08.703062 52 0 1797151809
ack 13:20:08.703070 52 0 1797153257
seq 13:20:08.703416 1500 1448 1797216969
ack 13:20:08.704139 52 0 1797154705
seq 13:20:08.704543 1500 1448 1797218417
seq 13:20:08.704547 1500 1448 1797219865
ack 13:20:08.706211 52 0 1797156153
seq 13:20:08.706582 1500 1448 1797221313
ack 13:20:08.707282 52 0 1797157601
seq 13:20:08.707625 1500 1448 1797222761
ack 13:20:08.708358 52 0 1797159049
seq 13:20:08.708763 1500 1448 1797224209
ack 13:20:08.709433 52 0 1797160497
seq 13:20:08.709755 1500 1448 1797225657
ack 13:20:08.711511 52 0 1797161945
seq 13:20:08.711917 1500 1448 1797227105
ack 13:20:08.712587 52 0 1797163393
seq 13:20:08.712951 1500 1448 1797228553
ack 13:20:08.713657 52 0 1797164841
seq 13:20:08.714041 1500 1448 1797230001
ack 13:20:08.715732 52 0 1797166289
seq 13:20:08.716097 1500 1448 1797231449
ack 13:20:08.716803 52 0 1797167737
seq 13:20:08.717163 1500 1448 1797232897
ack 13:20:08.717873 52 0 1797169185
seq 13:20:08.718207 1500 1448 1797234345
ack 13:20:08.719950 52 0 1797170633
seq 13:20:08.720325 1500 1448 1797235793
ack 13:20:08.721024 52 0 1797172081
ack 13:20:08.721030 52 0 1797173529
seq 13:20:08.721375 1500 1448 1797237241
ack 13:20:08.722113 52 0 1797174977
seq 13:20:08.722529 1500 1448 1797238689
seq 13:20:08.722536 1500 1448 1797240137
ack 13:20:08.724196 52 0 1797176425
seq 13:20:08.724552 1500 1448 1797241585
ack 13:20:08.725269 52 0 1797177873
seq 13:20:08.725582 1500 1448 1797243033
ack 13:20:08.726336 52 0 1797179321
seq 13:20:08.726690 1500 1448 1797244481
ack 13:20:08.728410 52 0 1797180769
seq 13:20:08.728783 1500 1448 1797245929
ack 13:20:08.729484 52 0 1797182217
seq 13:20:08.729828 1500 1448 1797247377
ack 13:20:08.730554 52 0 1797183665
seq 13:20:08.730918 1500 1448 1797248825
ack 13:20:08.732633 52 0 1797185113
seq 13:20:08.732965 1500 1448 1797250273
ack 13:20:08.733711 52 0 1797186561
seq 13:20:08.734085 1500 1448 1797251721
ack 13:20:08.734791 52 0 1797188009
seq 13:20:08.735138 1500 1448 1797253169
ack 13:20:08.735863 52 0 1797189457
seq 13:20:08.736274 1500 1448 1797254617
ack 13:20:08.737937 52 0 1797190905
seq 13:20:08.738289 1500 1448 1797256065
ack 13:20:08.739010 52 0 1797192353
ack 13:20:08.739015 52 0 1797193801
seq 13:20:08.739370 1500 1448 1797257513
ack 13:20:08.741090 52 0 1797195249
seq 13:20:08.741457 1500 1448 1797258961
seq 13:20:08.741462 1500 1448 1797260409
ack 13:20:08.742164 52 0 1797196697
seq 13:20:08.742540 1500 1448 1797261857
ack 13:20:08.743240 52 0 1797198145
seq 13:20:08.743598 1500 1448 1797263305
seq 13:20:08.743642 1500 1448 1797264753
ack 13:20:08.745330 52 0 1797199593
seq 13:20:08.745708 1500 1448 1797266201
ack 13:20:08.815270 52 0 1797201041
seq 13:20:08.815727 1500 1448 1797267649
ack 13:20:08.817370 52 0 1797202489
seq 13:20:08.817789 1500 1448 1797269097
ack 13:20:08.818465 52 0 1797203937
seq 13:20:08.818820 1500 1448 1797270545
ack 13:20:08.819553 52 0 1797205385
seq 13:20:08.819931 1500 1448 1797271993
ack 13:20:08.821654 52 0 1797206833
seq 13:20:08.822045 1500 1448 1797273441
ack 13:20:08.822746 52 0 1797208281
seq 13:20:08.823098 1500 1448 1797274889
ack 13:20:08.823839 52 0 1797209729
seq 13:20:08.824265 1500 1448 1797276337
ack 13:20:08.825933 52 0 1797211177
seq 13:20:08.826307 1500 1448 1797277785
ack 13:20:08.828037 52 0 1797212625
seq 13:20:08.828399 1500 1448 1797279233
ack 13:20:08.830129 52 0 1797215521
seq 13:20:08.830482 1500 1448 1797280681
seq 13:20:08.830490 1500 1448 1797282129
ack 13:20:08.833227 52 0 1797218417
seq 13:20:08.833653 1500 1448 1797283577
seq 13:20:08.833660 1500 1448 1797285025
ack 13:20:08.835334 52 0 1797221313
seq 13:20:08.835760 1500 1448 1797286473
seq 13:20:08.835771 1500 1448 1797287921
ack 13:20:08.838429 52 0 1797224209
seq 13:20:08.838796 1500 1448 1797289369
seq 13:20:08.838803 1500 1448 1797290817
ack 13:20:08.840519 52 0 1797227105
seq 13:20:08.840886 1500 1448 1797292265
seq 13:20:08.840931 1500 1448 1797293713
ack 13:20:08.843617 52 0 1797230001
seq 13:20:08.843960 1500 1448 1797295161
seq 13:20:08.843996 1500 1448 1797296609
ack 13:20:08.846712 52 0 1797232897
seq 13:20:08.847090 1500 1448 1797298057
seq 13:20:08.847096 1500 1448 1797299505
ack 13:20:08.848805 52 0 1797235793
seq 13:20:08.849197 1500 1448 1797300953
seq 13:20:08.849203 1500 1448 1797302401
ack 13:20:08.851891 52 0 1797238689
seq 13:20:08.852267 1500 1448 1797303849
seq 13:20:08.852272 1500 1448 1797305297
seq 13:20:08.852275 1500 1448 1797306745
seq 13:20:08.852276 1500 1448 1797308193
ack 13:20:08.854980 52 0 1797241585
seq 13:20:08.855381 1500 1448 1797309641
seq 13:20:08.855387 1500 1448 1797311089
ack 13:20:08.857020 52 0 1797244481
seq 13:20:08.857367 1500 1448 1797312537
seq 13:20:08.857373 1500 1448 1797313985
ack 13:20:08.859116 52 0 1797247377
seq 13:20:08.859559 1500 1448 1797315433
seq 13:20:08.859565 1500 1448 1797316881
ack 13:20:08.861205 52 0 1797250273
seq 13:20:08.861541 1500 1448 1797318329
seq 13:20:08.861546 1500 1448 1797319777
ack 13:20:08.864293 52 0 1797253169
seq 13:20:08.864733 1500 1448 1797321225
seq 13:20:08.864742 1500 1448 1797322673
ack 13:20:08.867424 52 0 1797256065
seq 13:20:08.867823 1500 1448 1797324121
seq 13:20:08.867829 1500 1448 1797325569
ack 13:20:08.869514 52 0 1797258961
seq 13:20:08.869890 1500 1448 1797327017
seq 13:20:08.869933 1500 1448 1797328465
ack 13:20:08.872602 52 0 1797261857
seq 13:20:08.872941 1500 1448 1797329913
seq 13:20:08.872948 1500 1448 1797331361
seq 13:20:08.872985 1500 1448 1797332809
ack 13:20:08.874690 52 0 1797264753
seq 13:20:08.875089 1500 1448 1797334257
seq 13:20:08.875096 1500 1448 1797335705
ack 13:20:08.876776 52 0 1797266201
seq 13:20:08.877130 1500 1448 1797337153
ack 13:20:08.921628 52 0 1797267649
seq 13:20:08.922070 1500 1448 1797338601
ack 13:20:08.946762 52 0 1797270545
seq 13:20:08.947194 1500 1448 1797340049
seq 13:20:08.947202 1500 1448 1797341497
ack 13:20:08.949076 52 0 1797273441
seq 13:20:08.949428 1500 1448 1797342945
seq 13:20:08.949433 1500 1448 1797344393
ack 13:20:08.953172 52 0 1797276337
seq 13:20:08.953552 1500 1448 1797345841
seq 13:20:08.953572 1500 1448 1797347289
ack 13:20:08.956268 52 0 1797279233
seq 13:20:08.956685 1500 1448 1797348737
seq 13:20:08.956692 1500 1448 1797350185
ack 13:20:08.960392 52 0 1797282129
seq 13:20:08.960805 1500 1448 1797351633
seq 13:20:08.960813 1500 1448 1797353081
ack 13:20:08.961479 52 0 1797283577
seq 13:20:08.961842 1500 1448 1797354529
seq 13:20:08.961849 1500 1448 1797355977
ack 13:20:08.964566 52 0 1797286473
seq 13:20:08.964958 1500 1448 1797357425
seq 13:20:08.964974 1500 1448 1797358873
ack 13:20:08.966654 52 0 1797289369
seq 13:20:08.967052 1500 1448 1797360321
seq 13:20:08.967065 1500 1448 1797361769
ack 13:20:08.969747 52 0 1797292265
seq 13:20:08.970154 1500 1448 1797363217
seq 13:20:08.970161 1500 1448 1797364665
ack 13:20:08.972841 52 0 1797295161
seq 13:20:08.973191 1500 1448 1797366113
seq 13:20:08.973229 1500 1448 1797367561
ack 13:20:08.974930 52 0 1797298057
seq 13:20:08.975319 1500 1448 1797369009
seq 13:20:08.975326 1500 1448 1797370457
ack 13:20:08.979022 52 0 1797300953
seq 13:20:08.979426 1500 1448 1797371905
seq 13:20:08.979433 1500 1448 1797373353
ack 13:20:08.980120 52 0 1797303849
seq 13:20:08.980492 1500 1448 1797374801
seq 13:20:08.980498 1500 1448 1797376249
ack 13:20:08.983217 52 0 1797306745
seq 13:20:08.983619 1500 1448 1797377697
seq 13:20:08.983628 1500 1448 1797379145
ack 13:20:08.986309 52 0 1797309641
seq 13:20:08.986687 1500 1448 1797380593
seq 13:20:08.986694 1500 1448 1797382041
ack 13:20:08.988106 52 0 1797312537
seq 13:20:08.988443 1500 1448 1797383489
seq 13:20:08.988449 1500 1448 1797384937
ack 13:20:08.991193 52 0 1797315433
seq 13:20:08.991523 1500 1448 1797386385
seq 13:20:08.991529 1500 1448 1797387833
ack 13:20:08.993281 52 0 1797318329
seq 13:20:08.993661 1500 1448 1797389281
seq 13:20:08.993675 1500 1448 1797390729
ack 13:20:08.996371 52 0 1797321225
seq 13:20:08.996763 1500 1448 1797392177
seq 13:20:08.996769 1500 1448 1797393625
ack 13:20:08.999463 52 0 1797324121
seq 13:20:08.999817 1500 1448 1797395073
seq 13:20:08.999833 1500 1448 1797396521
seq 13:20:08.999834 1500 1448 1797397969
ack 13:20:09.001562 52 0 1797327017
seq 13:20:09.001960 1500 1448 1797399417
seq 13:20:09.001969 1500 1448 1797400865
ack 13:20:09.004659 52 0 1797329913
seq 13:20:09.005072 1500 1448 1797402313
seq 13:20:09.005080 1500 1448 1797403761
ack 13:20:09.006752 52 0 1797332809
seq 13:20:09.007127 1500 1448 1797405209
seq 13:20:09.007134 1500 1448 1797406657
ack 13:20:09.009845 52 0 1797335705
seq 13:20:09.010251 1500 1448 1797408105
seq 13:20:09.010259 1500 1448 1797409553
ack 13:20:09.010932 52 0 1797337153
seq 13:20:09.011308 1500 1448 1797411001
seq 13:20:09.011318 1500 1448 1797412449
ack 13:20:09.052369 52 0 1797340049
seq 13:20:09.052804 1500 1448 1797413897
seq 13:20:09.052810 1500 1448 1797415345
ack 13:20:09.078590 52 0 1797342945
seq 13:20:09.079044 1500 1448 1797416793
seq 13:20:09.079060 1500 1448 1797418241
ack 13:20:09.080691 52 0 1797345841
seq 13:20:09.081075 1500 1448 1797419689
seq 13:20:09.081083 1500 1448 1797421137
ack 13:20:09.084247 52 0 1797348737
seq 13:20:09.084688 1500 1448 1797422585
seq 13:20:09.084696 1500 1448 1797424033
ack 13:20:09.087344 52 0 1797351633
seq 13:20:09.087730 1500 1448 1797425481
seq 13:20:09.087738 1500 1448 1797426929
ack 13:20:09.091443 52 0 1797354529
seq 13:20:09.091880 1500 1448 1797428377
seq 13:20:09.091958 1500 1448 1797429825
ack 13:20:09.093532 52 0 1797357425
seq 13:20:09.093862 1500 1448 1797431273
seq 13:20:09.093879 1500 1448 1797432721
ack 13:20:09.096649 52 0 1797360321
seq 13:20:09.097070 1500 1448 1797434169
seq 13:20:09.097079 1500 1448 1797435617
ack 13:20:09.099748 52 0 1797363217
seq 13:20:09.100121 1500 1448 1797437065
seq 13:20:09.100130 1500 1448 1797438513
ack 13:20:09.101842 52 0 1797366113
seq 13:20:09.102259 1500 1448 1797439961
seq 13:20:09.102267 1500 1448 1797441409
ack 13:20:09.104932 52 0 1797369009
seq 13:20:09.105349 1500 1448 1797442857
seq 13:20:09.105357 1500 1448 1797444305
ack 13:20:09.107032 52 0 1797371905
seq 13:20:09.107424 1500 1448 1797445753
seq 13:20:09.107432 1500 1448 1797447201
ack 13:20:09.110128 52 0 1797374801
seq 13:20:09.110569 1500 1448 1797448649
seq 13:20:09.110578 1500 1448 1797450097
ack 13:20:09.112222 52 0 1797377697
seq 13:20:09.112617 1500 1448 1797451545
seq 13:20:09.112625 1500 1448 1797452993
seq 13:20:09.112628 1500 1448 1797454441
seq 13:20:09.112629 1500 1448 1797455889
ack 13:20:09.115340 52 0 1797380593
seq 13:20:09.115721 1500 1448 1797457337
seq 13:20:09.115824 1500 1448 1797458785
ack 13:20:09.117427 52 0 1797383489
seq 13:20:09.117839 1500 1448 1797460233
seq 13:20:09.117847 1500 1448 1797461681
ack 13:20:09.120730 52 0 1797386385
seq 13:20:09.121136 1500 1448 1797463129
ack 13:20:09.123819 52 0 1797389281
seq 13:20:09.124193 1500 1448 1797464577
seq 13:20:09.124202 1500 1448 1797466025
ack 13:20:09.125918 52 0 1797392177
seq 13:20:09.126278 1500 1448 1797467473
seq 13:20:09.126286 1500 1448 1797468921
ack 13:20:09.129012 52 0 1797395073
seq 13:20:09.129405 1500 1448 1797470369
seq 13:20:09.129421 1500 1448 1797471817
ack 13:20:09.130109 52 0 1797397969
seq 13:20:09.130507 1500 1448 1797473265
seq 13:20:09.130514 1500 1448 1797474713
ack 13:20:09.132210 52 0 1797399417
seq 13:20:09.132592 1500 1448 1797476161
seq 13:20:09.132600 1500 1448 1797477609
ack 13:20:09.134330 52 0 1797402313
seq 13:20:09.134736 1500 1448 1797479057
seq 13:20:09.134748 1500 1448 1797480505
ack 13:20:09.137424 52 0 1797405209
seq 13:20:09.137786 1500 1448 1797481953
seq 13:20:09.137806 1500 1448 1797483401
ack 13:20:09.139516 52 0 1797408105
seq 13:20:09.139870 1500 1448 1797484849
seq 13:20:09.139877 1500 1448 1797486297
ack 13:20:09.142606 52 0 1797411001
seq 13:20:09.142982 1500 1448 1797487745
seq 13:20:09.143017 1500 1448 1797489193
ack 13:20:09.145694 52 0 1797413897
seq 13:20:09.146089 1500 1448 1797490641
seq 13:20:09.146098 1500 1448 1797492089
